chrom,start,end,ancestry,data_set
3,7894571,8113439,resident,40
3,8113439,8233965,foreign,40
3,8233965,8371752,resident,40
3,8371752,8510878,foreign,40
3,8510878,8518265,resident,40
3,8518265,8670630,foreign,40
3,8670630,8672668,resident,40
3,8672668,8727138,foreign,40
3,8727138,8781662,resident,40
3,8781662,8819586,foreign,40
3,8819586,8844825,resident,40
3,8844825,9010357,foreign,40
3,9010357,9064605,resident,40
3,9064605,9068024,foreign,40
3,9068024,9399706,resident,40
3,9399706,9480322,foreign,40
3,9480322,9482449,resident,40
3,9482449,9634697,foreign,40
3,9634697,9714282,resident,40
3,9714282,9846123,foreign,40
3,9846123,9898603,resident,40
3,9898603,9919307,foreign,40
3,9919307,10000000,resident,40
4,0,12650,resident,40
4,12650,71633,foreign,40
4,71633,221028,resident,40
4,221028,237461,foreign,40
4,237461,399963,resident,40
4,399963,591411,foreign,40
4,591411,639724,resident,40
4,639724,697216,foreign,40
4,697216,814815,resident,40
4,814815,898471,foreign,40
4,898471,952299,resident,40
4,952299,986317,foreign,40
4,986317,1811072,resident,40
4,1811072,1854689,foreign,40
4,1854689,1905318,resident,40
4,1905318,1971910,foreign,40
4,1971910,1985819,resident,40
4,1985819,1996880,foreign,40
4,1996880,2276546,resident,40
4,2276546,2278509,foreign,40
4,2278509,2818861,resident,40
4,2818861,2838635,foreign,40
4,2838635,2908744,resident,40
4,2908744,3004077,foreign,40
4,3004077,3283110,resident,40
4,3283110,3296244,foreign,40
4,3296244,3342996,resident,40
4,3342996,3393379,foreign,40
4,3393379,3763622,resident,40
4,3763622,3771195,foreign,40
4,3771195,3826920,resident,40
4,3826920,3847346,foreign,40
4,3847346,3939174,resident,40
4,3939174,4122764,foreign,40
4,4122764,4525191,resident,40
4,4525191,4541515,foreign,40
4,4541515,4587414,resident,40
4,4587414,4609014,foreign,40
4,4609014,4860012,resident,40
4,4860012,4939446,foreign,40
4,4939446,4968259,resident,40
4,4968259,4995908,foreign,40
4,4995908,5073253,resident,40
4,5073253,5094484,foreign,40
4,5094484,5134010,resident,40
4,5134010,5135278,foreign,40
4,5135278,5203917,resident,40
4,5203917,5531886,foreign,40
4,5531886,5741246,resident,40
4,5741246,5763540,foreign,40
4,5763540,5791239,resident,40
4,5791239,5849758,foreign,40
4,5849758,5850916,resident,40
4,5850916,5873498,foreign,40
4,5873498,5895521,resident,40
4,5895521,5925368,foreign,40
4,5925368,5979587,resident,40
4,5979587,6085428,foreign,40
4,6085428,6175713,resident,40
4,6175713,6255041,foreign,40
4,6255041,6310134,resident,40
4,6310134,6319265,foreign,40
4,6319265,6329747,resident,40
4,6329747,6397864,foreign,40
4,6397864,6406601,resident,40
4,6406601,6437128,foreign,40
4,6437128,6442320,resident,40
4,6442320,6636581,foreign,40
4,6636581,6686290,resident,40
4,6686290,6691157,foreign,40
4,6691157,6707582,resident,40
4,6707582,6746736,foreign,40
4,6746736,6761345,resident,40
4,6761345,6781135,foreign,40
4,6781135,7023687,resident,40
4,7023687,7108046,foreign,40
4,7108046,7131068,resident,40
4,7131068,7231855,foreign,40
4,7231855,7241091,resident,40
4,7241091,7496239,foreign,40
4,7496239,7696365,resident,40
4,7696365,7839291,foreign,40
4,7839291,7918081,resident,40
4,7918081,7932984,foreign,40
4,7932984,7972194,resident,40
4,7972194,8091917,foreign,40
4,8091917,8151070,resident,40
4,8151070,8156454,foreign,40
4,8156454,8223243,resident,40
4,8223243,8403717,foreign,40
4,8403717,8536049,resident,40
4,8536049,8585722,foreign,40
4,8585722,8598635,resident,40
4,8598635,8644423,foreign,40
4,8644423,8760701,resident,40
4,8760701,8773822,foreign,40
4,8773822,9334906,resident,40
4,9334906,9342722,foreign,40
4,9342722,9420541,resident,40
4,9420541,9539027,foreign,40
4,9539027,9613581,resident,40
4,9613581,9666540,foreign,40
4,9666540,9930346,resident,40
4,9930346,10000000,foreign,40
5,0,201758,resident,40
5,201758,269026,foreign,40
5,269026,552358,resident,40
5,552358,565272,foreign,40
5,565272,814815,resident,40
5,814815,939413,foreign,40
5,939413,1150001,resident,40
5,1150001,1236184,foreign,40
5,1236184,1365892,resident,40
5,1365892,1488346,foreign,40
5,1488346,1528868,resident,40
5,1528868,1567971,foreign,40
5,1567971,2053309,resident,40
5,2053309,2105266,foreign,40
5,2105266,2276546,resident,40
5,2276546,2278509,foreign,40
5,2278509,2632947,resident,40
5,2632947,2745574,foreign,40
5,2745574,2748160,resident,40
5,2748160,2755330,foreign,40
5,2755330,2800624,resident,40
5,2800624,2902342,foreign,40
5,2902342,3158231,resident,40
5,3158231,3182871,foreign,40
5,3182871,3342996,resident,40
5,3342996,3462927,foreign,40
5,3462927,3860099,resident,40
5,3860099,3981997,foreign,40
5,3981997,4386898,resident,40
5,4386898,4401448,foreign,40
5,4401448,4772251,resident,40
5,4772251,4810132,foreign,40
5,4810132,4813486,resident,40
5,4813486,4904115,foreign,40
5,4904115,4905923,resident,40
5,4905923,4947314,foreign,40
5,4947314,4957171,resident,40
5,4957171,5012645,foreign,40
5,5012645,5096501,resident,40
5,5096501,5104332,foreign,40
5,5104332,5309429,resident,40
5,5309429,5310791,foreign,40
5,5310791,5414010,resident,40
5,5414010,5439121,foreign,40
5,5439121,5695439,resident,40
5,5695439,5763725,foreign,40
5,5763725,5802431,resident,40
5,5802431,5849758,foreign,40
5,5849758,5928549,resident,40
5,5928549,5938887,foreign,40
5,5938887,6045994,resident,40
5,6045994,6087305,foreign,40
5,6087305,6122587,resident,40
5,6122587,6199289,foreign,40
5,6199289,6237562,resident,40
5,6237562,6247874,foreign,40
5,6247874,6333021,resident,40
5,6333021,6397864,foreign,40
5,6397864,6549849,resident,40
5,6549849,6578819,foreign,40
5,6578819,6639911,resident,40
5,6639911,6743846,foreign,40
5,6743846,6749790,resident,40
5,6749790,6813359,foreign,40
5,6813359,7144427,resident,40
5,7144427,7263709,foreign,40
5,7263709,7278512,resident,40
5,7278512,7369491,foreign,40
5,7369491,7385945,resident,40
5,7385945,7396901,foreign,40
5,7396901,7410955,resident,40
5,7410955,7590648,foreign,40
5,7590648,7739658,resident,40
5,7739658,7753262,foreign,40
5,7753262,7954107,resident,40
5,7954107,8091917,foreign,40
5,8091917,8106515,resident,40
5,8106515,8163629,foreign,40
5,8163629,8272714,resident,40
5,8272714,8275603,foreign,40
5,8275603,8530438,resident,40
5,8530438,8570966,foreign,40
5,8570966,8609269,resident,40
5,8609269,8727138,foreign,40
5,8727138,8729428,resident,40
5,8729428,8885866,foreign,40
5,8885866,9095805,resident,40
5,9095805,9140753,foreign,40
5,9140753,9157115,resident,40
5,9157115,9166011,foreign,40
5,9166011,9431165,resident,40
5,9431165,9463702,foreign,40
5,9463702,9613581,resident,40
5,9613581,9666540,foreign,40
5,9666540,9827041,resident,40
5,9827041,9919307,foreign,40
5,9919307,9991447,resident,40
5,9991447,10000000,foreign,40
6,0,232473,resident,40
6,232473,245279,foreign,40
6,245279,346268,resident,40
6,346268,378005,foreign,40
6,378005,566659,resident,40
6,566659,591411,foreign,40
6,591411,639724,resident,40
6,639724,697216,foreign,40
6,697216,814815,resident,40
6,814815,832195,foreign,40
6,832195,885418,resident,40
6,885418,939413,foreign,40
6,939413,1503901,resident,40
6,1503901,1539878,foreign,40
6,1539878,1572452,resident,40
6,1572452,1590155,foreign,40
6,1590155,1653523,resident,40
6,1653523,1658909,foreign,40
6,1658909,1801423,resident,40
6,1801423,1841251,foreign,40
6,1841251,1950396,resident,40
6,1950396,1958188,foreign,40
6,1958188,2119380,resident,40
6,2119380,2188248,foreign,40
6,2188248,2632483,resident,40
6,2632483,2649378,foreign,40
6,2649378,2659765,resident,40
6,2659765,2678520,foreign,40
6,2678520,2692510,resident,40
6,2692510,2745574,foreign,40
6,2745574,2809463,resident,40
6,2809463,2850865,foreign,40
6,2850865,2906418,resident,40
6,2906418,2989648,foreign,40
6,2989648,3104238,resident,40
6,3104238,3175854,foreign,40
6,3175854,3279066,resident,40
6,3279066,3317294,foreign,40
6,3317294,3336422,resident,40
6,3336422,3410213,foreign,40
6,3410213,3517228,resident,40
6,3517228,3578936,foreign,40
6,3578936,3630744,resident,40
6,3630744,3656247,foreign,40
6,3656247,3943804,resident,40
6,3943804,3962659,foreign,40
6,3962659,4485874,resident,40
6,4485874,4536542,foreign,40
6,4536542,4560111,resident,40
6,4560111,4603696,foreign,40
6,4603696,4631664,resident,40
6,4631664,4805608,foreign,40
6,4805608,4937024,resident,40
6,4937024,4955931,foreign,40
6,4955931,5092534,resident,40
6,5092534,5098094,foreign,40
6,5098094,5132654,resident,40
6,5132654,5160106,foreign,40
6,5160106,5203917,resident,40
6,5203917,5261526,foreign,40
6,5261526,5451935,resident,40
6,5451935,5478928,foreign,40
6,5478928,6178454,resident,40
6,6178454,6204645,foreign,40
6,6204645,6209913,resident,40
6,6209913,6283006,foreign,40
6,6283006,6292004,resident,40
6,6292004,6337166,foreign,40
6,6337166,6342139,resident,40
6,6342139,6417519,foreign,40
6,6417519,6615588,resident,40
6,6615588,6746059,foreign,40
6,6746059,6897359,resident,40
6,6897359,6979051,foreign,40
6,6979051,7048885,resident,40
6,7048885,7059709,foreign,40
6,7059709,7067207,resident,40
6,7067207,7177265,foreign,40
6,7177265,7190973,resident,40
6,7190973,7337361,foreign,40
6,7337361,7386627,resident,40
6,7386627,7577015,foreign,40
6,7577015,7597807,resident,40
6,7597807,7731673,foreign,40
6,7731673,7814420,resident,40
6,7814420,7937626,foreign,40
6,7937626,7972194,resident,40
6,7972194,8020536,foreign,40
6,8020536,8196995,resident,40
6,8196995,8224342,foreign,40
6,8224342,8294040,resident,40
6,8294040,8362640,foreign,40
6,8362640,8556895,resident,40
6,8556895,8597729,foreign,40
6,8597729,8628149,resident,40
6,8628149,8650462,foreign,40
6,8650462,8657596,resident,40
6,8657596,8659426,foreign,40
6,8659426,8760701,resident,40
6,8760701,8773822,foreign,40
6,8773822,8810181,resident,40
6,8810181,8885866,foreign,40
6,8885866,8926120,resident,40
6,8926120,9054723,foreign,40
6,9054723,9360640,resident,40
6,9360640,9533612,foreign,40
6,9533612,9602983,resident,40
6,9602983,9622695,foreign,40
6,9622695,9725587,resident,40
6,9725587,9746900,foreign,40
6,9746900,9866572,resident,40
6,9866572,9896807,foreign,40
6,9896807,9898603,resident,40
6,9898603,9908033,foreign,40
6,9908033,9967887,resident,40
6,9967887,10000000,foreign,40
7,0,129831,resident,40
7,129831,145682,foreign,40
7,145682,641643,resident,40
7,641643,679799,foreign,40
7,679799,766047,resident,40
7,766047,793452,foreign,40
7,793452,843626,resident,40
7,843626,844657,foreign,40
7,844657,907765,resident,40
7,907765,935995,foreign,40
7,935995,973298,resident,40
7,973298,975268,foreign,40
7,975268,1150001,resident,40
7,1150001,1236184,foreign,40
7,1236184,1462622,resident,40
7,1462622,1497323,foreign,40
7,1497323,1708238,resident,40
7,1708238,1711024,foreign,40
7,1711024,1720225,resident,40
7,1720225,1804046,foreign,40
7,1804046,1914938,resident,40
7,1914938,1950899,foreign,40
7,1950899,2119380,resident,40
7,2119380,2188248,foreign,40
7,2188248,2572100,resident,40
7,2572100,2612352,foreign,40
7,2612352,2632483,resident,40
7,2632483,2643392,foreign,40
7,2643392,2660776,resident,40
7,2660776,2670640,foreign,40
7,2670640,2889585,resident,40
7,2889585,2902342,foreign,40
7,2902342,2993630,resident,40
7,2993630,3015655,foreign,40
7,3015655,3167982,resident,40
7,3167982,3175854,foreign,40
7,3175854,3392506,resident,40
7,3392506,3495478,foreign,40
7,3495478,3656228,resident,40
7,3656228,3657376,foreign,40
7,3657376,3678822,resident,40
7,3678822,3763498,foreign,40
7,3763498,3939174,resident,40
7,3939174,3974778,foreign,40
7,3974778,4421176,resident,40
7,4421176,4688914,foreign,40
7,4688914,4720198,resident,40
7,4720198,4810132,foreign,40
7,4810132,4849669,resident,40
7,4849669,5024992,foreign,40
7,5024992,5073253,resident,40
7,5073253,5094484,foreign,40
7,5094484,5443732,resident,40
7,5443732,5455895,foreign,40
7,5455895,5599520,resident,40
7,5599520,5723541,foreign,40
7,5723541,5908568,resident,40
7,5908568,5918078,foreign,40
7,5918078,5960064,resident,40
7,5960064,6075706,foreign,40
7,6075706,6080765,resident,40
7,6080765,6081582,foreign,40
7,6081582,6237562,resident,40
7,6237562,6247874,foreign,40
7,6247874,6503555,resident,40
7,6503555,6510226,foreign,40
7,6510226,6516025,resident,40
7,6516025,6516542,foreign,40
7,6516542,6516594,resident,40
7,6516594,6669224,foreign,40
7,6669224,6865346,resident,40
7,6865346,6964153,foreign,40
7,6964153,6971901,resident,40
7,6971901,6992268,foreign,40
7,6992268,7169564,resident,40
7,7169564,7181665,foreign,40
7,7181665,7223664,resident,40
7,7223664,7277129,foreign,40
7,7277129,7298465,resident,40
7,7298465,7307614,foreign,40
7,7307614,7597807,resident,40
7,7597807,7792924,foreign,40
7,7792924,7814420,resident,40
7,7814420,7824792,foreign,40
7,7824792,7869345,resident,40
7,7869345,7928909,foreign,40
7,7928909,7972194,resident,40
7,7972194,8079545,foreign,40
7,8079545,8103439,resident,40
7,8103439,8114181,foreign,40
7,8114181,8115845,resident,40
7,8115845,8155281,foreign,40
7,8155281,8274457,resident,40
7,8274457,8286778,foreign,40
7,8286778,8306793,resident,40
7,8306793,8384247,foreign,40
7,8384247,8527905,resident,40
7,8527905,8650462,foreign,40
7,8650462,8657596,resident,40
7,8657596,8739755,foreign,40
7,8739755,9025684,resident,40
7,9025684,9067413,foreign,40
7,9067413,9320419,resident,40
7,9320419,9342722,foreign,40
7,9342722,9420541,resident,40
7,9420541,9539027,foreign,40
7,9539027,9613581,resident,40
7,9613581,9666540,foreign,40
7,9666540,9749710,resident,40
7,9749710,9847882,foreign,40
7,9847882,9986905,resident,40
7,9986905,10000000,foreign,40
8,0,5686,resident,40
8,5686,12624,foreign,40
8,12624,18408,resident,40
8,18408,22479,foreign,40
8,22479,59804,resident,40
8,59804,109435,foreign,40
8,109435,232473,resident,40
8,232473,245279,foreign,40
8,245279,317210,resident,40
8,317210,321990,foreign,40
8,321990,330158,resident,40
8,330158,345799,foreign,40
8,345799,550190,resident,40
8,550190,560749,foreign,40
8,560749,795072,resident,40
8,795072,795268,foreign,40
8,795268,1204608,resident,40
8,1204608,1231695,foreign,40
8,1231695,1377842,resident,40
8,1377842,1388686,foreign,40
8,1388686,1469004,resident,40
8,1469004,1549330,foreign,40
8,1549330,1734394,resident,40
8,1734394,1804046,foreign,40
8,1804046,1914938,resident,40
8,1914938,1969955,foreign,40
8,1969955,1978656,resident,40
8,1978656,2061956,foreign,40
8,2061956,2104116,resident,40
8,2104116,2180040,foreign,40
8,2180040,2528588,resident,40
8,2528588,2553131,foreign,40
8,2553131,2632483,resident,40
8,2632483,2643392,foreign,40
8,2643392,2660776,resident,40
8,2660776,2670640,foreign,40
8,2670640,2835693,resident,40
8,2835693,2845327,foreign,40
8,2845327,2906418,resident,40
8,2906418,2989648,foreign,40
8,2989648,3013903,resident,40
8,3013903,3015655,foreign,40
8,3015655,3089437,resident,40
8,3089437,3126840,foreign,40
8,3126840,3161830,resident,40
8,3161830,3216134,foreign,40
8,3216134,3342996,resident,40
8,3342996,3393379,foreign,40
8,3393379,3505392,resident,40
8,3505392,3556882,foreign,40
8,3556882,3743220,resident,40
8,3743220,3771195,foreign,40
8,3771195,3826920,resident,40
8,3826920,3850862,foreign,40
8,3850862,3857248,resident,40
8,3857248,3893799,foreign,40
8,3893799,3939174,resident,40
8,3939174,4122764,foreign,40
8,4122764,4525191,resident,40
8,4525191,4541515,foreign,40
8,4541515,4587414,resident,40
8,4587414,4609014,foreign,40
8,4609014,4630697,resident,40
8,4630697,4688914,foreign,40
8,4688914,4735407,resident,40
8,4735407,4749002,foreign,40
8,4749002,4768659,resident,40
8,4768659,4775382,foreign,40
8,4775382,4911755,resident,40
8,4911755,4939446,foreign,40
8,4939446,4968259,resident,40
8,4968259,4995908,foreign,40
8,4995908,5073253,resident,40
8,5073253,5094484,foreign,40
8,5094484,5134010,resident,40
8,5134010,5135278,foreign,40
8,5135278,5276091,resident,40
8,5276091,5367058,foreign,40
8,5367058,5369227,resident,40
8,5369227,5417412,foreign,40
8,5417412,5455305,resident,40
8,5455305,5504763,foreign,40
8,5504763,5546083,resident,40
8,5546083,5548769,foreign,40
8,5548769,5755674,resident,40
8,5755674,5799779,foreign,40
8,5799779,5928952,resident,40
8,5928952,6058705,foreign,40
8,6058705,6111131,resident,40
8,6111131,6152573,foreign,40
8,6152573,6202319,resident,40
8,6202319,6231706,foreign,40
8,6231706,6292004,resident,40
8,6292004,6337166,foreign,40
8,6337166,6342139,resident,40
8,6342139,6510226,foreign,40
8,6510226,6535402,resident,40
8,6535402,6585023,foreign,40
8,6585023,6629057,resident,40
8,6629057,6691157,foreign,40
8,6691157,6892286,resident,40
8,6892286,6979051,foreign,40
8,6979051,7048885,resident,40
8,7048885,7059709,foreign,40
8,7059709,7061668,resident,40
8,7061668,7145600,foreign,40
8,7145600,7169564,resident,40
8,7169564,7181665,foreign,40
8,7181665,7223664,resident,40
8,7223664,7277129,foreign,40
8,7277129,7298465,resident,40
8,7298465,7307614,foreign,40
8,7307614,7399631,resident,40
8,7399631,7512638,foreign,40
8,7512638,7660845,resident,40
8,7660845,7907811,foreign,40
8,7907811,7949257,resident,40
8,7949257,8008095,foreign,40
8,8008095,8018289,resident,40
8,8018289,8189300,foreign,40
8,8189300,8262217,resident,40
8,8262217,8373213,foreign,40
8,8373213,8421666,resident,40
8,8421666,8513225,foreign,40
8,8513225,8561283,resident,40
8,8561283,8597729,foreign,40
8,8597729,8628149,resident,40
8,8628149,8650462,foreign,40
8,8650462,8657596,resident,40
8,8657596,8739755,foreign,40
8,8739755,8926120,resident,40
8,8926120,9054723,foreign,40
8,9054723,9360640,resident,40
8,9360640,9510434,foreign,40
8,9510434,9511599,resident,40
8,9511599,9646257,foreign,40
8,9646257,9899889,resident,40
8,9899889,9935922,foreign,40
8,9935922,9949751,resident,40
8,9949751,9998735,foreign,40
8,9998735,10000000,resident,40
9,0,201758,resident,40
9,201758,269026,foreign,40
9,269026,301480,resident,40
9,301480,345799,foreign,40
9,345799,900918,resident,40
9,900918,939413,foreign,40
9,939413,1150001,resident,40
9,1150001,1189941,foreign,40
9,1189941,1213557,resident,40
9,1213557,1256859,foreign,40
9,1256859,1296764,resident,40
9,1296764,1331178,foreign,40
9,1331178,1671241,resident,40
9,1671241,1857939,foreign,40
9,1857939,2199811,resident,40
9,2199811,2281672,foreign,40
9,2281672,2818861,resident,40
9,2818861,2845353,foreign,40
9,2845353,2906418,resident,40
9,2906418,2989648,foreign,40
9,2989648,3390099,resident,40
9,3390099,3421951,foreign,40
9,3421951,3525796,resident,40
9,3525796,3556882,foreign,40
9,3556882,3743220,resident,40
9,3743220,3793994,foreign,40
9,3793994,3876390,resident,40
9,3876390,3929548,foreign,40
9,3929548,4182653,resident,40
9,4182653,4216569,foreign,40
9,4216569,4371256,resident,40
9,4371256,4618272,foreign,40
